employee_id,employee_name,team,role_level,week_start,total_hours_worked,overtime_hours_week,after_hours_min_week,meetings_count_week,tasks_completed_week,pto_days_week,days_worked_week,weekend_work_days,busy_period_share,workload_trend_4w,baseline_hours,baseline_after_hrs,baseline_pto,hours_vs_baseline,after_hrs_vs_baseline,pto_vs_baseline,burnout_score,burnout_category
ENG_0453,Employee_0453,Data Engineering,Mid,2025-12-22,37.44,0.13,48,17,29,0.0,5,0,0.0,39.73,34.655,95.5,0.5,2.78,-47.5,-0.5,15.3,Low
ENG_0453,Employee_0453,Data Engineering,Mid,2025-12-29,38.57,0.32,97,11,25,0.0,5,0,0.0,42.18,34.655,95.5,0.5,3.91,1.5,-0.5,18.2,Low
ENG_0453,Employee_0453,Data Engineering,Mid,2026-01-05,48.32,8.32,159,11,19,0.0,5,0,1.0,42.45,34.655,95.5,0.5,13.66,63.5,-0.5,37.6,Moderate
ENG_0453,Employee_0453,Data Engineering,Mid,2026-01-12,39.29,0.3,36,16,24,0.0,5,0,0.0,40.9,34.655,95.5,0.5,4.63,-59.5,-0.5,16.8,Low
ENG_0453,Employee_0453,Data Engineering,Mid,2026-01-19,37.25,0.0,52,13,30,0.0,5,0,0.0,40.86,34.655,95.5,0.5,2.59,-43.5,-0.5,16.2,Low
ENG_0453,Employee_0453,Data Engineering,Mid,2026-01-26,48.18,8.18,148,25,23,0.0,5,0,1.0,43.26,34.655,95.5,0.5,13.52,52.5,-0.5,37.3,Moderate
ENG_0454,Employee_0454,Data Engineering,Junior,2025-06-30,29.13,0.0,61,12,27,0.0,4,0,0.0,29.13,37.425,89.0,0.0,-8.29,-28.0,0.0,0.0,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-07-07,37.18,0.0,85,10,24,0.0,5,0,0.0,33.16,37.425,89.0,0.0,-0.24,-4.0,0.0,0.0,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-07-14,47.91,7.91,205,9,29,0.0,5,0,1.0,38.07,37.425,89.0,0.0,10.48,116.0,0.0,24.2,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-07-21,46.8,6.8,137,12,24,0.0,5,0,1.0,40.25,37.425,89.0,0.0,9.38,48.0,0.0,18.7,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-07-28,37.42,0.45,112,7,23,0.0,5,0,0.0,42.33,37.425,89.0,0.0,-0.0,23.0,0.0,7.6,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-08-04,37.43,0.0,46,9,29,0.0,5,0,0.0,42.39,37.425,89.0,0.0,0.01,-43.0,0.0,5.0,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-08-11,35.88,0.0,93,6,25,0.0,5,0,0.0,39.38,37.425,89.0,0.0,-1.54,4.0,0.0,2.3,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-08-18,38.33,0.54,42,6,33,0.0,5,0,0.0,37.26,37.425,89.0,0.0,0.91,-47.0,0.0,0.9,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-08-25,37.97,0.21,136,9,21,0.0,5,0,0.0,37.4,37.425,89.0,0.0,0.55,47.0,0.0,4.3,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-09-01,37.74,0.68,105,14,19,0.0,5,0,0.0,37.48,37.425,89.0,0.0,0.32,16.0,0.0,2.6,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-09-08,47.87,7.87,200,18,21,0.0,5,0,1.0,40.48,37.425,89.0,0.0,10.44,111.0,0.0,26.1,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-09-15,48.47,8.47,306,8,36,0.0,5,0,1.0,43.01,37.425,89.0,0.0,11.05,217.0,0.0,38.5,Moderate
ENG_0454,Employee_0454,Data Engineering,Junior,2025-09-22,48.870000000000005,8.87,194,10,22,0.0,5,0,1.0,45.74,37.425,89.0,0.0,11.45,105.0,0.0,32.6,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-09-29,31.17,0.55,101,12,25,1.0,4,0,0.0,44.1,37.425,89.0,0.0,-6.25,12.0,1.0,8.6,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-10-06,37.22,0.24,69,9,21,0.0,5,0,0.0,41.43,37.425,89.0,0.0,-0.2,-20.0,0.0,4.4,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-10-13,38.78,0.63,104,9,28,0.0,5,0,0.0,39.01,37.425,89.0,0.0,1.36,15.0,0.0,3.9,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-10-20,38.64,1.13,91,12,16,0.0,5,0,0.0,36.45,37.425,89.0,0.0,1.22,2.0,0.0,2.1,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-10-27,40.78,1.83,90,10,22,0.0,5,0,0.0,38.85,37.425,89.0,0.0,3.36,1.0,0.0,4.7,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-11-03,37.0,0.0,144,9,25,0.0,5,0,0.0,38.8,37.425,89.0,0.0,-0.42,55.0,0.0,6.0,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-11-10,36.85,0.1,147,10,27,0.0,5,0,0.0,38.32,37.425,89.0,0.0,-0.57,58.0,0.0,5.9,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-11-17,40.05,1.0,133,10,29,0.0,5,0,0.0,38.67,37.425,89.0,0.0,2.62,44.0,0.0,6.7,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-11-24,37.88,0.0,90,11,28,0.0,5,0,0.0,37.94,37.425,89.0,0.0,0.46,1.0,0.0,0.6,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-12-01,38.36,0.43,36,9,28,0.0,5,0,0.0,38.28,37.425,89.0,0.0,0.94,-53.0,0.0,1.6,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-12-08,47.7,7.7,141,11,30,0.0,5,0,1.0,41.0,37.425,89.0,0.0,10.28,52.0,0.0,21.4,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-12-15,49.19,9.19,207,13,21,0.0,5,0,1.0,43.28,37.425,89.0,0.0,11.76,118.0,0.0,31.8,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-12-22,37.82,0.41,99,11,19,0.0,5,0,0.0,43.27,37.425,89.0,0.0,0.4,10.0,0.0,7.4,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2025-12-29,38.94,0.21,87,6,27,0.0,5,0,0.0,43.41,37.425,89.0,0.0,1.52,-2.0,0.0,6.4,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2026-01-05,37.08,5.08,142,5,22,1.0,4,0,1.0,40.76,37.425,89.0,0.0,-0.34,53.0,1.0,16.6,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2026-01-12,36.49,0.0,107,14,22,0.0,5,0,0.0,37.58,37.425,89.0,0.0,-0.93,18.0,0.0,1.7,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2026-01-19,38.05,0.3,71,8,28,0.0,5,0,0.0,37.64,37.425,89.0,0.0,0.62,-18.0,0.0,0.7,Low
ENG_0454,Employee_0454,Data Engineering,Junior,2026-01-26,37.06,5.06,119,11,16,1.0,4,0,1.0,37.17,37.425,89.0,0.0,-0.36,30.0,1.0,11.4,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-06-30,30.33,0.39,163,6,19,0.0,4,0,0.0,30.33,31.34,180.5,0.5,-1.01,-17.5,-0.5,10.7,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-07-07,40.790000000000006,1.35,198,10,24,0.0,5,0,0.0,35.56,31.34,180.5,0.5,9.45,17.5,-0.5,18.0,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-07-14,30.99,0.0,109,5,28,1.0,4,0,0.0,34.04,31.34,180.5,0.5,-0.35,-71.5,0.5,2.7,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-07-21,31.23,0.02,137,6,12,1.0,4,0,0.0,33.34,31.34,180.5,0.5,-0.11,-43.5,0.5,2.0,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-07-28,50.97,10.97,425,17,30,0.0,5,0,1.0,38.5,31.34,180.5,0.5,19.63,244.5,-0.5,56.7,Moderate
ENG_0455,Employee_0455,Mobile,Junior,2025-08-04,31.45,7.45,233,8,13,2.0,3,0,1.0,36.16,31.34,180.5,0.5,0.11,52.5,1.5,22.2,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-08-11,49.16,9.16,347,14,26,0.0,5,0,1.0,40.7,31.34,180.5,0.5,17.82,166.5,-0.5,49.3,Moderate
ENG_0455,Employee_0455,Mobile,Junior,2025-08-18,30.15,0.0,153,8,21,1.0,4,0,0.0,40.43,31.34,180.5,0.5,-1.19,-27.5,0.5,9.1,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-08-25,49.18,9.18,354,13,25,0.0,5,0,1.0,39.98,31.34,180.5,0.5,17.84,173.5,-0.5,49.2,Moderate
ENG_0455,Employee_0455,Mobile,Junior,2025-09-01,37.17,0.0,194,10,27,0.0,5,0,0.0,41.42,31.34,180.5,0.5,5.83,13.5,-0.5,21.2,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-09-08,39.19,7.19,223,9,19,1.0,4,0,1.0,38.92,31.34,180.5,0.5,7.85,42.5,0.5,23.7,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-09-15,32.07,0.78,137,7,24,1.0,4,0,0.0,39.4,31.34,180.5,0.5,0.73,-43.5,0.5,9.4,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-09-22,38.98,0.18,198,9,24,0.0,5,0,0.0,36.85,31.34,180.5,0.5,7.64,17.5,-0.5,17.3,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-09-29,49.84,9.84,353,19,36,0.0,5,0,1.0,40.02,31.34,180.5,0.5,18.5,172.5,-0.5,50.3,Moderate
ENG_0455,Employee_0455,Mobile,Junior,2025-10-06,40.29,1.19,146,14,20,0.0,5,0,0.0,40.3,31.34,180.5,0.5,8.95,-34.5,-0.5,21.0,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-10-13,37.61,0.0,152,10,24,0.0,5,0,0.0,41.68,31.34,180.5,0.5,6.27,-28.5,-0.5,20.3,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-10-20,38.18,0.0,228,14,28,0.0,5,0,0.0,41.48,31.34,180.5,0.5,6.84,47.5,-0.5,24.1,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-10-27,39.35,0.08,186,9,21,0.0,5,0,0.0,38.86,31.34,180.5,0.5,8.01,5.5,-0.5,18.1,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-11-03,23.53,0.0,90,0,14,2.0,3,0,0.0,34.67,31.34,180.5,0.5,-7.81,-90.5,1.5,3.3,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-11-10,39.34,0.32,205,9,24,0.0,5,0,0.0,35.1,31.34,180.5,0.5,8.0,24.5,-0.5,16.4,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-11-17,30.86,0.19,211,4,19,1.0,4,0,0.0,33.27,31.34,180.5,0.5,-0.48,30.5,0.5,4.8,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-11-24,22.78,0.0,109,3,16,2.0,3,0,0.0,29.13,31.34,180.5,0.5,-8.56,-71.5,1.5,0.0,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-12-01,49.7,9.7,343,14,27,0.0,5,0,1.0,35.67,31.34,180.5,0.5,18.36,162.5,-0.5,44.8,Moderate
ENG_0455,Employee_0455,Mobile,Junior,2025-12-08,40.1,0.39,139,13,23,0.0,5,0,0.0,35.86,31.34,180.5,0.5,8.76,-41.5,-0.5,15.2,Low
ENG_0455,Employee_0455,Mobile,Junior,2025-12-15,51.08,11.08,368,14,10,0.0,5,0,1.0,40.92,31.34,180.5,0.5,19.74,187.5,-0.5,54.6,Moderate
ENG_0455,Employee_0455,Mobile,Junior,2025-12-22,47.53,7.53,319,11,27,0.0,5,0,1.0,47.1,31.34,180.5,0.5,16.19,138.5,-0.5,50.5,Moderate
ENG_0455,Employee_0455,Mobile,Junior,2025-12-29,40.35,0.59,232,15,29,0.0,5,0,0.0,44.76,31.34,180.5,0.5,9.01,51.5,-0.5,28.7,Low
ENG_0455,Employee_0455,Mobile,Junior,2026-01-05,39.34,0.37,209,13,28,0.0,5,0,0.0,44.58,31.34,180.5,0.5,8.0,28.5,-0.5,26.3,Low
ENG_0455,Employee_0455,Mobile,Junior,2026-01-12,40.620000000000005,1.1,183,9,26,0.0,5,0,0.0,41.96,31.34,180.5,0.5,9.28,2.5,-0.5,22.8,Low
ENG_0455,Employee_0455,Mobile,Junior,2026-01-19,32.010000000000005,0.71,157,8,18,1.0,4,0,0.0,38.08,31.34,180.5,0.5,0.67,-23.5,0.5,8.0,Low
ENG_0455,Employee_0455,Mobile,Junior,2026-01-26,30.95,0.25,113,11,24,1.0,4,0,0.0,35.73,31.34,180.5,0.5,-0.39,-67.5,0.5,4.8,Low
ENG_0456,Employee_0456,Platform,Staff,2025-06-30,37.08,13.08,206,18,20,1.0,3,0,1.0,37.08,47.5,226.0,1.0,-10.42,-20.0,0.0,22.9,Low
ENG_0456,Employee_0456,Platform,Staff,2025-07-07,29.59,5.59,101,23,23,2.0,3,0,0.0,33.34,47.5,226.0,1.0,-17.91,-125.0,1.0,9.8,Low
ENG_0456,Employee_0456,Platform,Staff,2025-07-14,48.31,16.31,292,39,20,1.0,4,0,1.0,38.33,47.5,226.0,1.0,0.81,66.0,0.0,34.0,Low
ENG_0456,Employee_0456,Platform,Staff,2025-07-21,46.69,6.69,131,22,26,0.0,5,0,0.0,40.42,47.5,226.0,1.0,-0.81,-95.0,-1.0,25.0,Low
ENG_0456,Employee_0456,Platform,Staff,2025-07-28,38.81,6.81,221,22,20,1.0,4,0,0.0,40.85,47.5,226.0,1.0,-8.69,-5.0,0.0,11.9,Low
ENG_0456,Employee_0456,Platform,Staff,2025-08-04,48.77,8.77,231,24,28,0.0,5,0,0.0,45.64,47.5,226.0,1.0,1.27,5.0,-1.0,29.1,Low
ENG_0456,Employee_0456,Platform,Staff,2025-08-11,65.12,18.08,312,26,26,1.0,6,2,1.0,49.85,47.5,226.0,1.0,17.62,86.0,0.0,41.2,Moderate
ENG_0456,Employee_0456,Platform,Staff,2025-08-18,61.63,21.63,365,24,24,0.0,5,0,1.0,53.58,47.5,226.0,1.0,14.13,139.0,-1.0,66.0,High
ENG_0456,Employee_0456,Platform,Staff,2025-08-25,50.3,10.3,190,19,17,0.0,5,0,0.0,56.46,47.5,226.0,1.0,2.8,-36.0,-1.0,40.3,Moderate
ENG_0456,Employee_0456,Platform,Staff,2025-09-01,39.91,7.91,214,19,18,1.0,4,0,0.0,54.24,47.5,226.0,1.0,-7.59,-12.0,0.0,20.6,Low
ENG_0456,Employee_0456,Platform,Staff,2025-09-08,50.55,10.55,236,29,27,0.0,5,0,0.0,50.6,47.5,226.0,1.0,3.05,10.0,-1.0,35.7,Moderate
ENG_0456,Employee_0456,Platform,Staff,2025-09-15,39.6,7.6,135,17,31,1.0,4,0,0.0,45.09,47.5,226.0,1.0,-7.9,-91.0,0.0,13.3,Low
ENG_0456,Employee_0456,Platform,Staff,2025-09-22,38.68,6.68,167,16,17,1.0,4,0,0.0,42.18,47.5,226.0,1.0,-8.82,-59.0,0.0,11.7,Low
ENG_0456,Employee_0456,Platform,Staff,2025-09-29,41.72,9.72,133,24,15,1.0,4,0,0.0,42.64,47.5,226.0,1.0,-5.78,-93.0,0.0,17.0,Low
ENG_0456,Employee_0456,Platform,Staff,2025-10-06,47.98,7.98,93,27,27,0.0,5,0,0.0,42.0,47.5,226.0,1.0,0.48,-133.0,-1.0,27.3,Low
ENG_0456,Employee_0456,Platform,Staff,2025-10-13,48.97,8.97,219,22,27,0.0,5,0,0.0,44.34,47.5,226.0,1.0,1.47,-7.0,-1.0,29.0,Low
ENG_0456,Employee_0456,Platform,Staff,2025-10-20,62.26,22.26,368,31,23,0.0,5,0,1.0,50.23,47.5,226.0,1.0,14.76,142.0,-1.0,62.9,Moderate
ENG_0456,Employee_0456,Platform,Staff,2025-10-27,62.46,22.46,335,26,28,0.0,5,0,1.0,55.42,47.5,226.0,1.0,14.96,109.0,-1.0,65.3,High
ENG_0456,Employee_0456,Platform,Staff,2025-11-03,50.7,10.7,199,24,36,0.0,5,0,0.0,56.1,47.5,226.0,1.0,3.2,-27.0,-1.0,40.7,Moderate
ENG_0456,Employee_0456,Platform,Staff,2025-11-10,60.87,20.87,303,24,29,0.0,5,0,1.0,59.07,47.5,226.0,1.0,13.37,77.0,-1.0,66.3,High
ENG_0456,Employee_0456,Platform,Staff,2025-11-17,39.73,7.73,181,18,28,1.0,4,0,0.0,53.44,47.5,226.0,1.0,-7.77,-45.0,0.0,19.5,Low
ENG_0456,Employee_0456,Platform,Staff,2025-11-24,50.31,10.31,217,31,28,0.0,5,0,0.0,50.4,47.5,226.0,1.0,2.81,-9.0,-1.0,34.3,Low
ENG_0456,Employee_0456,Platform,Staff,2025-12-01,61.28,21.28,310,22,28,0.0,5,0,1.0,53.05,47.5,226.0,1.0,13.78,84.0,-1.0,60.9,Moderate
ENG_0456,Employee_0456,Platform,Staff,2025-12-08,39.79,7.79,136,22,22,1.0,4,0,0.0,47.78,47.5,226.0,1.0,-7.71,-90.0,0.0,13.9,Low
ENG_0456,Employee_0456,Platform,Staff,2025-12-15,39.14,7.14,152,22,18,1.0,4,0,0.0,47.63,47.5,226.0,1.0,-8.36,-74.0,0.0,12.6,Low
ENG_0456,Employee_0456,Platform,Staff,2025-12-22,41.11,9.11,246,24,21,1.0,4,0,0.0,45.33,47.5,226.0,1.0,-6.39,20.0,0.0,17.6,Low
ENG_0456,Employee_0456,Platform,Staff,2025-12-29,47.43,7.43,168,30,26,0.0,5,0,0.0,41.87,47.5,226.0,1.0,-0.07,-58.0,-1.0,26.3,Low
ENG_0456,Employee_0456,Platform,Staff,2026-01-05,40.82,8.82,217,20,18,1.0,4,0,0.0,42.12,47.5,226.0,1.0,-6.68,-9.0,0.0,15.4,Low
ENG_0456,Employee_0456,Platform,Staff,2026-01-12,38.28,6.28,161,16,15,1.0,4,0,0.0,41.91,47.5,226.0,1.0,-9.22,-65.0,0.0,11.0,Low
ENG_0456,Employee_0456,Platform,Staff,2026-01-19,69.34,21.44,337,38,35,0.0,6,1,1.0,48.97,47.5,226.0,1.0,21.84,111.0,-1.0,59.1,Moderate
ENG_0456,Employee_0456,Platform,Staff,2026-01-26,39.73,7.73,141,19,30,1.0,4,0,0.0,47.04,47.5,226.0,1.0,-7.77,-85.0,0.0,13.5,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-06-30,35.78,3.78,143,10,20,0.0,4,0,0.0,35.78,43.265,170.0,0.0,-7.48,-27.0,0.0,6.6,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-07-07,41.61,1.61,148,13,34,0.0,5,0,0.0,38.7,43.265,170.0,0.0,-1.66,-22.0,0.0,2.8,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-07-14,53.55,13.55,305,29,31,0.0,5,0,1.0,43.65,43.265,170.0,0.0,10.28,135.0,0.0,35.3,Moderate
ENG_0457,Employee_0457,Data Engineering,Mid,2025-07-21,56.09,16.09,357,13,23,0.0,5,0,1.0,46.76,43.265,170.0,0.0,12.83,187.0,0.0,47.2,Moderate
ENG_0457,Employee_0457,Data Engineering,Mid,2025-07-28,41.81,1.86,145,12,21,0.0,5,0,0.0,48.26,43.265,170.0,0.0,-1.45,-25.0,0.0,8.2,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-08-04,45.77,5.77,196,20,26,0.0,5,0,0.0,49.3,43.265,170.0,0.0,2.5,26.0,0.0,18.3,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-08-11,42.47,2.95,143,9,32,0.0,5,0,0.0,46.54,43.265,170.0,0.0,-0.8,-27.0,0.0,8.4,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-08-18,44.06,4.06,192,23,18,0.0,5,0,0.0,43.53,43.265,170.0,0.0,0.8,22.0,0.0,9.2,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-08-25,41.05,1.39,108,15,27,0.0,5,0,0.0,43.34,43.265,170.0,0.0,-2.22,-62.0,0.0,2.5,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-09-01,42.58,2.77,126,11,16,0.0,5,0,0.0,42.54,43.265,170.0,0.0,-0.69,-44.0,0.0,4.8,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-09-08,53.74,13.74,335,19,34,0.0,5,0,1.0,45.36,43.265,170.0,0.0,10.48,165.0,0.0,39.9,Moderate
ENG_0457,Employee_0457,Data Engineering,Mid,2025-09-15,52.83,12.83,282,21,22,0.0,5,0,1.0,47.55,43.265,170.0,0.0,9.56,112.0,0.0,36.1,Moderate
ENG_0457,Employee_0457,Data Engineering,Mid,2025-09-22,55.54,15.54,293,17,31,0.0,5,0,1.0,51.17,43.265,170.0,0.0,12.27,123.0,0.0,45.3,Moderate
ENG_0457,Employee_0457,Data Engineering,Mid,2025-09-29,43.84,3.84,192,12,32,0.0,5,0,0.0,51.49,43.265,170.0,0.0,0.58,22.0,0.0,16.8,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-10-06,43.74,4.05,189,13,28,0.0,5,0,0.0,48.99,43.265,170.0,0.0,0.48,19.0,0.0,14.4,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-10-13,42.03,2.03,96,16,23,0.0,5,0,0.0,46.29,43.265,170.0,0.0,-1.23,-74.0,0.0,6.6,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-10-20,42.43,3.24,76,14,21,0.0,5,0,0.0,43.01,43.265,170.0,0.0,-0.84,-94.0,0.0,5.7,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-10-27,43.89,3.89,133,13,20,0.0,5,0,0.0,43.02,43.265,170.0,0.0,0.62,-37.0,0.0,6.8,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-11-03,42.43,2.43,124,15,27,0.0,5,0,0.0,42.7,43.265,170.0,0.0,-0.84,-46.0,0.0,4.3,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-11-10,35.64,3.64,127,10,13,1.0,4,0,0.0,41.1,43.265,170.0,0.0,-7.62,-43.0,1.0,6.4,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-11-17,34.45,2.45,114,6,17,1.0,4,0,0.0,39.1,43.265,170.0,0.0,-8.81,-56.0,1.0,4.3,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-11-24,34.33,2.33,74,17,13,1.0,4,0,0.0,36.71,43.265,170.0,0.0,-8.94,-96.0,1.0,4.1,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-12-01,43.65,3.91,228,18,27,0.0,5,0,0.0,37.02,43.265,170.0,0.0,0.38,58.0,0.0,11.7,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-12-08,56.1,16.1,312,18,26,0.0,5,0,1.0,42.13,43.265,170.0,0.0,12.84,142.0,0.0,40.0,Moderate
ENG_0457,Employee_0457,Data Engineering,Mid,2025-12-15,54.3,14.3,222,16,19,0.0,5,0,1.0,47.1,43.265,170.0,0.0,11.03,52.0,0.0,33.2,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-12-22,41.32,1.83,196,11,18,0.0,5,0,0.0,48.84,43.265,170.0,0.0,-1.95,26.0,0.0,10.9,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2025-12-29,43.84,3.91,149,25,18,0.0,5,0,0.0,48.89,43.265,170.0,0.0,0.58,-21.0,0.0,12.5,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2026-01-05,53.54,13.54,288,20,20,0.0,5,0,1.0,48.25,43.265,170.0,0.0,10.27,118.0,0.0,38.5,Moderate
ENG_0457,Employee_0457,Data Engineering,Mid,2026-01-12,43.09,3.14,136,16,34,0.0,5,0,0.0,45.45,43.265,170.0,0.0,-0.17,-34.0,0.0,7.7,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2026-01-19,45.15,5.15,180,15,26,0.0,5,0,0.0,46.4,43.265,170.0,0.0,1.88,10.0,0.0,13.0,Low
ENG_0457,Employee_0457,Data Engineering,Mid,2026-01-26,52.56,12.56,293,18,32,0.0,5,0,1.0,48.58,43.265,170.0,0.0,9.3,123.0,0.0,37.5,Moderate
ENG_0458,Employee_0458,Security Engineering,Senior,2025-06-30,35.01,3.01,63,13,21,0.0,4,0,0.0,35.01,40.42,84.0,0.0,-5.41,-21.0,0.0,5.3,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-07-07,35.980000000000004,3.98,62,18,21,1.0,4,0,0.0,35.5,40.42,84.0,0.0,-4.44,-22.0,1.0,7.0,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-07-14,57.49,17.49,297,23,29,0.0,5,0,1.0,42.83,40.42,84.0,0.0,17.07,213.0,0.0,50.8,Moderate
ENG_0458,Employee_0458,Security Engineering,Senior,2025-07-21,35.14,3.14,103,18,22,1.0,4,0,0.0,40.9,40.42,84.0,0.0,-5.28,19.0,1.0,7.6,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-07-28,44.99,4.99,65,23,32,0.0,5,0,0.0,43.4,40.42,84.0,0.0,4.57,-19.0,0.0,11.7,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-08-04,36.0,4.0,59,14,20,1.0,4,0,0.0,43.4,40.42,84.0,0.0,-4.42,-25.0,1.0,10.0,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-08-11,54.24,14.24,195,28,27,0.0,5,0,1.0,42.59,40.42,84.0,0.0,13.82,111.0,0.0,36.3,Moderate
ENG_0458,Employee_0458,Security Engineering,Senior,2025-08-18,44.84,4.84,191,12,25,0.0,5,0,0.0,45.02,40.42,84.0,0.0,4.42,107.0,0.0,22.0,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-08-25,45.2,5.2,113,19,22,0.0,5,0,0.0,45.07,40.42,84.0,0.0,4.78,29.0,0.0,16.2,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-09-01,43.63,11.63,187,19,22,1.0,4,0,1.0,46.98,40.42,84.0,0.0,3.21,103.0,1.0,35.5,Moderate
ENG_0458,Employee_0458,Security Engineering,Senior,2025-09-08,34.980000000000004,2.98,70,13,19,1.0,4,0,0.0,42.16,40.42,84.0,0.0,-5.44,-14.0,1.0,7.0,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-09-15,53.010000000000005,13.01,201,20,28,0.0,5,0,1.0,44.2,40.42,84.0,0.0,12.59,117.0,0.0,36.3,Moderate
ENG_0458,Employee_0458,Security Engineering,Senior,2025-09-22,34.980000000000004,2.99,99,17,16,1.0,4,0,0.0,41.65,40.42,84.0,0.0,-5.44,15.0,1.0,7.7,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-09-29,44.95,4.95,178,19,26,0.0,5,0,0.0,41.98,40.42,84.0,0.0,4.53,94.0,0.0,18.1,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-10-06,45.89,5.89,183,14,29,0.0,5,0,0.0,44.71,40.42,84.0,0.0,5.47,99.0,0.0,22.8,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-10-13,36.27,4.27,114,21,31,1.0,4,0,0.0,40.52,40.42,84.0,0.0,-4.15,30.0,1.0,10.1,Low
ENG_0458,Employee_0458,Security Engineering,Senior,2025-10-20,46.37,6.37,147,30,33,0.0,5,0,0.0,43.37,40.42,84.0,0.0,5.95,63.0,0.0,19.3,Low
